phase,dataset,algorithm,variant,seed,metric,value,source_path
full,bbag094_spleen,scMAE,full_kmeans,43,ARI,0.522692043506181,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans,43,RareACC,0.9198369565217392,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans,44,ARI,0.5488809426467044,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans,44,RareACC,0.9660326086956522,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans,45,ARI,0.53790316089317,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans,45,RareACC,0.9239130434782608,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans,46,ARI,0.5380270508964905,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans,46,RareACC,0.9035326086956522,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,42,ARI,0.3552637074490575,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,42,RareACC,0.7622282608695652,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,43,ARI,0.2858364603817198,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,43,RareACC,0.8478260869565217,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,44,ARI,0.098038474733368,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,44,RareACC,0.5991847826086957,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,45,ARI,0.198752833053793,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,45,RareACC,0.7663043478260869,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,46,ARI,0.5206397821099741,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans,46,RareACC,0.7744565217391305,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,42,ARI,0.3723141246677481,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,42,RareACC,0.9293478260869564,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,43,ARI,0.3892444521053392,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,43,RareACC,0.9375,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,44,ARI,0.360051246072795,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,44,RareACC,0.9307065217391304,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,45,ARI,0.4666397023844808,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,45,RareACC,0.9266304347826086,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,46,ARI,0.3794239957835616,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans,46,RareACC,0.9809782608695652,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,42,ARI,0.916310063501483,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,42,RareACC,0.7282608695652174,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,43,ARI,0.4704175639819001,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,43,RareACC,0.9211956521739132,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,44,ARI,0.9307390586838707,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,44,RareACC,0.6793478260869565,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,45,ARI,0.9143450826030518,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,45,RareACC,0.6630434782608695,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,ARI,0.9237063716038448,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,RareACC,0.7269021739130435,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,ARI,0.2393726218926965,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,RareACC,0.4375,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,ARI,0.4333471966352276,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,RareACC,0.4375,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,ARI,0.4585486700094839,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,RareACC,0.4769021739130434,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,ARI,0.5059025508602598,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,RareACC,0.5027173913043478,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,ARI,0.3542510375594416,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,RareACC,0.453804347826087,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,42,ARI,0.3727653429014459,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,42,RareACC,0.9307065217391304,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,43,ARI,0.3725507593618295,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,43,RareACC,0.9891304347826086,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,44,ARI,0.2753963913616773,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,44,RareACC,0.9279891304347826,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,45,ARI,0.3368183345651608,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,45,RareACC,0.9266304347826086,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,46,ARI,0.3590150073374671,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_spleen,DESC,full_kmeans_triplet,46,RareACC,0.9538043478260868,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,42,ARI,0.8941977851243433,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,42,RareACC,0.7364130434782609,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,43,ARI,0.5352758080734831,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,43,RareACC,0.9198369565217392,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,44,ARI,0.8988773450638717,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,44,RareACC,0.7404891304347826,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,45,ARI,0.5379181612669502,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,45,RareACC,0.9239130434782608,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,46,ARI,0.900289776500685,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden,46,RareACC,0.7595108695652174,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,42,ARI,0.121658741854108,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,42,RareACC,0.7146739130434783,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,43,ARI,0.1021236564420746,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,43,RareACC,0.8165760869565217,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,44,ARI,0.5239511563352883,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,44,RareACC,0.53125,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,45,ARI,0.0638062527406586,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,45,RareACC,0.8247282608695652,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,46,ARI,0.3745452881738211,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
