phase,dataset,algorithm,variant,seed,metric,variant_value,baseline_value,delta_vs_baseline
full,kang_pbmc,scDeepCluster,full_leiden,46,BalancedACC,0.5021378899116855,0.4808075447299101,0.0213303451817754
full,kang_pbmc,scDeepCluster,full_leiden,46,RareACC,0.3171875,0.19375,0.1234375
full,kang_pbmc,scDeepCluster,full_leiden,46,Silhouette,0.4880831000098149,0.3679048717041368,0.12017822830567809
full,kang_pbmc,scDeepCluster,full_leiden,46,runtime,3332.847689628601,1482.7394664287567,1850.1082231998444
full,kang_pbmc,DESC,full_leiden,42,NMI,0.709773057361819,0.7166910917546767,-0.006918034392857764
full,kang_pbmc,DESC,full_leiden,42,ARI,0.6214820024752814,0.6330123317435217,-0.01153032926824027
full,kang_pbmc,DESC,full_leiden,42,ACC,0.6720784505208334,0.6758219401041666,-0.0037434895833332593
full,kang_pbmc,DESC,full_leiden,42,F1_Macro,0.5158435195259127,0.5175192684534384,-0.0016757489275257553
full,kang_pbmc,DESC,full_leiden,42,BalancedACC,0.6951372097667282,0.6956107554266151,-0.000473545659886887
full,kang_pbmc,DESC,full_leiden,42,RareACC,0.8361669242658424,0.8330757341576507,0.0030911901081916993
full,kang_pbmc,DESC,full_leiden,42,Silhouette,0.8589795827865601,0.8596956133842468,-0.0007160305976867676
full,kang_pbmc,DESC,full_leiden,42,runtime,723.4453682899475,397.87730288505554,325.56806540489197
full,kang_pbmc,DESC,full_leiden,43,NMI,0.7162919626820339,0.7107265797258884,0.005565382956145504
full,kang_pbmc,DESC,full_leiden,43,ARI,0.6322298020717356,0.6200714331805514,0.012158368891184268
full,kang_pbmc,DESC,full_leiden,43,ACC,0.6744791666666666,0.6697591145833334,0.004720052083333259
full,kang_pbmc,DESC,full_leiden,43,F1_Macro,0.5189721908090834,0.5174165834239213,0.0015556073851621388
full,kang_pbmc,DESC,full_leiden,43,BalancedACC,0.6950752726277818,0.6927131360003981,0.002362136627383715
full,kang_pbmc,DESC,full_leiden,43,RareACC,0.8330757341576507,0.8315301391035549,0.0015455950540957941
full,kang_pbmc,DESC,full_leiden,43,Silhouette,0.8535976409912109,0.849905788898468,0.00369185209274292
full,kang_pbmc,DESC,full_leiden,43,runtime,648.5157482624054,394.6564259529114,253.85932230949402
full,kang_pbmc,DESC,full_leiden,44,NMI,0.6878479307675721,0.6643141994419035,0.023533731325668605
full,kang_pbmc,DESC,full_leiden,44,ARI,0.6214737204269973,0.658633755117645,-0.03716003469064766
full,kang_pbmc,DESC,full_leiden,44,ACC,0.6605224609375,0.6926676432291666,-0.03214518229166663
full,kang_pbmc,DESC,full_leiden,44,F1_Macro,0.4363360555311785,0.4085794461032807,0.027756609427897816
full,kang_pbmc,DESC,full_leiden,44,BalancedACC,0.5469640036278504,0.4823590448602656,0.06460495876758476
full,kang_pbmc,DESC,full_leiden,44,RareACC,0.19629057187017,0.0,0.19629057187017
full,kang_pbmc,DESC,full_leiden,44,Silhouette,0.8782590627670288,0.8794465065002441,-0.001187443733215332
full,kang_pbmc,DESC,full_leiden,44,runtime,778.9979264736176,395.2382056713104,383.75972080230713
full,kang_pbmc,DESC,full_leiden,45,NMI,0.68763731790295,0.6670480146106545,0.02058930329229547
full,kang_pbmc,DESC,full_leiden,45,ARI,0.6420580958614754,0.6300176302711644,0.012040465590311022
full,kang_pbmc,DESC,full_leiden,45,ACC,0.6747639973958334,0.6676025390625,0.00716145833333337
full,kang_pbmc,DESC,full_leiden,45,F1_Macro,0.4401935052746896,0.4723026907166812,-0.032109185441991595
full,kang_pbmc,DESC,full_leiden,45,BalancedACC,0.5549716833909824,0.5717951056784109,-0.016823422287428502
full,kang_pbmc,DESC,full_leiden,45,RareACC,0.2071097372488408,0.4482225656877898,-0.241112828438949
full,kang_pbmc,DESC,full_leiden,45,Silhouette,0.8761638402938843,0.858594536781311,0.017569303512573242
full,kang_pbmc,DESC,full_leiden,45,runtime,844.7473933696747,409.2134597301483,435.53393363952637
full,kang_pbmc,DESC,full_leiden,46,NMI,0.7038524943781256,0.7148917307029411,-0.011039236324815516
full,kang_pbmc,DESC,full_leiden,46,ARI,0.61755199694786,0.6412045961777794,-0.023652599229919358
full,kang_pbmc,DESC,full_leiden,46,ACC,0.6666666666666666,0.6754964192708334,-0.00882975260416674
full,kang_pbmc,DESC,full_leiden,46,F1_Macro,0.5045014950288274,0.508661355766846,-0.004159860738018661
full,kang_pbmc,DESC,full_leiden,46,BalancedACC,0.6854885268219546,0.6885536481052392,-0.003065121283284622
full,kang_pbmc,DESC,full_leiden,46,RareACC,0.8253477588871716,0.8222565687789799,0.0030911901081916993
full,kang_pbmc,DESC,full_leiden,46,Silhouette,0.8618881106376648,0.8637326955795288,-0.0018445849418640137
full,kang_pbmc,DESC,full_leiden,46,runtime,744.4395205974579,390.8277020454407,353.6118185520172
full,kang_pbmc,scMAE,full_leiden_triplet,42,NMI,0.6776469593278961,0.4605156655494445,0.21713129377845158
full,kang_pbmc,scMAE,full_leiden_triplet,42,ARI,0.6853623407179036,0.3468540221756325,0.3385083185422711
full,kang_pbmc,scMAE,full_leiden_triplet,42,ACC,0.7152919143392232,0.5637163097467633,0.1515756045924599
full,kang_pbmc,scMAE,full_leiden_triplet,42,F1_Macro,0.4818300497444292,0.1886998497991534,0.2931301999452758
full,kang_pbmc,scMAE,full_leiden_triplet,42,BalancedACC,0.5216133918975276,0.2542480578501525,0.26736533404737517
full,kang_pbmc,scMAE,full_leiden_triplet,42,RareACC,0.0046875,0.0015625,0.0031249999999999997
full,kang_pbmc,scMAE,full_leiden_triplet,42,Silhouette,0.6725648641586304,0.0306588988751173,0.6419059652835131
full,kang_pbmc,scMAE,full_leiden_triplet,42,runtime,4403.277640581131,1303.0699491500854,3100.2076914310455
full,kang_pbmc,scMAE,full_leiden_triplet,43,NMI,0.6179891616226134,0.4474410257886735,0.1705481358339399
full,kang_pbmc,scMAE,full_leiden_triplet,43,ARI,0.4229989962176392,0.3386562919681459,0.0843427042494933
full,kang_pbmc,scMAE,full_leiden_triplet,43,ACC,0.5194609559482127,0.5580571614689358,-0.03859620552072307
full,kang_pbmc,scMAE,full_leiden_triplet,43,F1_Macro,0.3893088341184995,0.1866839242073424,0.2026249099111571
full,kang_pbmc,scMAE,full_leiden_triplet,43,BalancedACC,0.470357955520465,0.2516868256066313,0.2186711299138337
full,kang_pbmc,scMAE,full_leiden_triplet,43,RareACC,0.0734375,0.0,0.0734375
full,kang_pbmc,scMAE,full_leiden_triplet,43,Silhouette,0.5494546890258789,0.014754943549633,0.5346997454762459
full,kang_pbmc,scMAE,full_leiden_triplet,43,runtime,3859.255902528763,1284.5529298782349,2574.702972650528
full,kang_pbmc,scMAE,full_leiden_triplet,44,NMI,0.6518324430452804,0.4492974184928054,0.20253502455247502
full,kang_pbmc,scMAE,full_leiden_triplet,44,ARI,0.5056385014144325,0.3447925461693467,0.16084595524508577
full,kang_pbmc,scMAE,full_leiden_triplet,44,ACC,0.5775588307141112,0.561843498086475,0.015715332627636136
full,kang_pbmc,scMAE,full_leiden_triplet,44,F1_Macro,0.4482572070188763,0.1872931400417137,0.26096406697716257
full,kang_pbmc,scMAE,full_leiden_triplet,44,BalancedACC,0.5276065271094647,0.253486148982603,0.27412037812686163
full,kang_pbmc,scMAE,full_leiden_triplet,44,RareACC,0.159375,0.0,0.159375
full,kang_pbmc,scMAE,full_leiden_triplet,44,Silhouette,0.5884700417518616,-0.0073382416740059,0.5958082834258674
full,kang_pbmc,scMAE,full_leiden_triplet,44,runtime,3585.54385972023,1296.4697127342224,2289.0741469860077
full,kang_pbmc,scMAE,full_leiden_triplet,45,NMI,0.6772396281128719,0.5513003001959293,0.1259393279169425
full,kang_pbmc,scMAE,full_leiden_triplet,45,ARI,0.6054549855197683,0.4910759447867198,0.1143790407330485
full,kang_pbmc,scMAE,full_leiden_triplet,45,ACC,0.6591482778275385,0.64734142170833,0.011806856119208509
full,kang_pbmc,scMAE,full_leiden_triplet,45,F1_Macro,0.4825672765645293,0.2896636746711196,0.19290360189340972
full,kang_pbmc,scMAE,full_leiden_triplet,45,BalancedACC,0.5104294187271146,0.3597229762800054,0.15070644244710918
full,kang_pbmc,scMAE,full_leiden_triplet,45,RareACC,0.1421875,0.0,0.1421875
full,kang_pbmc,scMAE,full_leiden_triplet,45,Silhouette,0.6964949369430542,0.0444171279668808,0.6520778089761734
full,kang_pbmc,scMAE,full_leiden_triplet,45,runtime,3592.0872423648834,1338.3267843723297,2253.7604579925537
full,kang_pbmc,scMAE,full_leiden_triplet,46,NMI,0.7095685559578794,0.5567162671476598,0.15285228881021962
full,kang_pbmc,scMAE,full_leiden_triplet,46,ARI,0.7461238188999024,0.4922871261583677,0.2538366927415347
full,kang_pbmc,scMAE,full_leiden_triplet,46,ACC,0.7326357788453709,0.6481556876475857,0.08448009119778521
full,kang_pbmc,scMAE,full_leiden_triplet,46,F1_Macro,0.4681123100677107,0.3252873533869477,0.142824956680763
full,kang_pbmc,scMAE,full_leiden_triplet,46,BalancedACC,0.511767220927855,0.3575562109240343,0.1542110100038207
full,kang_pbmc,scMAE,full_leiden_triplet,46,RareACC,0.0015625,0.0,0.0015625
full,kang_pbmc,scMAE,full_leiden_triplet,46,Silhouette,0.5414181351661682,0.0134785491973161,0.5279395859688522
full,kang_pbmc,scMAE,full_leiden_triplet,46,runtime,2820.239780187607,1248.9198279380798,1571.319952249527
full,kang_pbmc,scDeepCluster,full_leiden_triplet,42,NMI,0.6408079220788757,0.6272337874943942,0.013574134584481534
full,kang_pbmc,scDeepCluster,full_leiden_triplet,42,ARI,0.5779039011021214,0.557782456970423,0.020121444131698474
full,kang_pbmc,scDeepCluster,full_leiden_triplet,42,ACC,0.6403387346307304,0.6332546209592053,0.007084113671525172
full,kang_pbmc,scDeepCluster,full_leiden_triplet,42,F1_Macro,0.4244655196505343,0.4360253082368556,-0.011559788586321285
full,kang_pbmc,scDeepCluster,full_leiden_triplet,42,BalancedACC,0.4663364181563341,0.4782131550089847,-0.011876736852650616
full,kang_pbmc,scDeepCluster,full_leiden_triplet,42,RareACC,0.0078125,0.078125,-0.0703125
full,kang_pbmc,scDeepCluster,full_leiden_triplet,42,Silhouette,0.2832616137138844,0.4076011036491289,-0.12433948993524446
full,kang_pbmc,scDeepCluster,full_leiden_triplet,42,runtime,4920.135190486908,1375.225285768509,3544.909904718399
full,kang_pbmc,scDeepCluster,full_leiden_triplet,43,NMI,0.6603631579161051,0.671158002082937,-0.010794844166831852
full,kang_pbmc,scDeepCluster,full_leiden_triplet,43,ARI,0.6408876035763544,0.7011815087178385,-0.06029390514148403
full,kang_pbmc,scDeepCluster,full_leiden_triplet,43,ACC,0.680563472029965,0.7203403631626089,-0.03977689113264382
full,kang_pbmc,scDeepCluster,full_leiden_triplet,43,F1_Macro,0.4560663532048258,0.491943271055422,-0.03587691785059621
full,kang_pbmc,scDeepCluster,full_leiden_triplet,43,BalancedACC,0.5024923410163845,0.5434878119708708,-0.0409954709544863
full,kang_pbmc,scDeepCluster,full_leiden_triplet,43,RareACC,0.0125,0.084375,-0.07187500000000001
full,kang_pbmc,scDeepCluster,full_leiden_triplet,43,Silhouette,0.4080778126653078,0.4577024517310045,-0.049624639065696696
full,kang_pbmc,scDeepCluster,full_leiden_triplet,43,runtime,4885.610503196716,1444.5938143730164,3441.0166888237
full,kang_pbmc,scDeepCluster,full_leiden_triplet,44,NMI,0.665533455942435,0.6191773194933774,0.04635613644905756
full,kang_pbmc,scDeepCluster,full_leiden_triplet,44,ARI,0.6207477280708031,0.5214401490590076,0.09930757901179554
full,kang_pbmc,scDeepCluster,full_leiden_triplet,44,ACC,0.6638710202752219,0.6651331324810683,-0.0012621122058463774
full,kang_pbmc,scDeepCluster,full_leiden_triplet,44,F1_Macro,0.4308428651605236,0.5079724319771552,-0.07712956681663163
full,kang_pbmc,scDeepCluster,full_leiden_triplet,44,BalancedACC,0.4800245285933024,0.5615183877561112,-0.08149385916280877
full,kang_pbmc,scDeepCluster,full_leiden_triplet,44,RareACC,0.0046875,0.0828125,-0.078125
full,kang_pbmc,scDeepCluster,full_leiden_triplet,44,Silhouette,0.3199259974288362,0.3723485802052072,-0.05242258277637102
full,kang_pbmc,scDeepCluster,full_leiden_triplet,44,runtime,6195.415703058243,1417.7787821292875,4777.636920928955
full,kang_pbmc,scDeepCluster,full_leiden_triplet,45,NMI,0.6919405037145452,0.6439040158981383,0.0480364878164069
full,kang_pbmc,scDeepCluster,full_leiden_triplet,45,ARI,0.7321551208378841,0.494472776371363,0.23768234446652114
full,kang_pbmc,scDeepCluster,full_leiden_triplet,45,ACC,0.7165540265450696,0.5434818011562577,0.17307222538881195
full,kang_pbmc,scDeepCluster,full_leiden_triplet,45,F1_Macro,0.4374684019821055,0.4691497413500289,-0.03168133936792339
full,kang_pbmc,scDeepCluster,full_leiden_triplet,45,BalancedACC,0.4904304862559678,0.5008894855368027,-0.01045899928083488
full,kang_pbmc,scDeepCluster,full_leiden_triplet,45,RareACC,0.0140625,0.2171875,-0.203125
full,kang_pbmc,scDeepCluster,full_leiden_triplet,45,Silhouette,0.329657923620029,0.4352433476060661,-0.1055854239860371
full,kang_pbmc,scDeepCluster,full_leiden_triplet,45,runtime,3799.915402650833,1391.2714116573334,2408.6439909934998
full,kang_pbmc,scDeepCluster,full_leiden_triplet,46,NMI,0.6648868242161445,0.5736477933229656,0.09123903089317897
full,kang_pbmc,scDeepCluster,full_leiden_triplet,46,ARI,0.6390406442478809,0.4346322994840026,0.20440834476387826
full,kang_pbmc,scDeepCluster,full_leiden_triplet,46,ACC,0.6748228971582119,0.536682680563472,0.13814021659473985
full,kang_pbmc,scDeepCluster,full_leiden_triplet,46,F1_Macro,0.4357849655992704,0.4361539974912791,-0.0003690318920087088
full,kang_pbmc,scDeepCluster,full_leiden_triplet,46,BalancedACC,0.5107522352455524,0.4808075447299101,0.029944690515642247
full,kang_pbmc,scDeepCluster,full_leiden_triplet,46,RareACC,0.0875,0.19375,-0.10625000000000001
full,kang_pbmc,scDeepCluster,full_leiden_triplet,46,Silhouette,0.4240298732743626,0.3679048717041368,0.05612500157022576
full,kang_pbmc,scDeepCluster,full_leiden_triplet,46,runtime,5260.168058633804,1482.7394664287567,3777.4285922050476
full,kang_pbmc,DESC,full_leiden_triplet,42,NMI,0.7219428005754768,0.7166910917546767,0.005251708820800061
full,kang_pbmc,DESC,full_leiden_triplet,42,ARI,0.648663973109474,0.6330123317435217,0.015651641365952318
full,kang_pbmc,DESC,full_leiden_triplet,42,ACC,0.685791015625,0.6758219401041666,0.00996907552083337
full,kang_pbmc,DESC,full_leiden_triplet,42,F1_Macro,0.5231238459354406,0.5175192684534384,0.00560457748200216
full,kang_pbmc,DESC,full_leiden_triplet,42,BalancedACC,0.7041921690613017,0.6956107554266151,0.008581413634686563
full,kang_pbmc,DESC,full_leiden_triplet,42,RareACC,0.8531684698608965,0.8330757341576507,0.020092735703245768
full,kang_pbmc,DESC,full_leiden_triplet,42,Silhouette,0.8551142811775208,0.8596956133842468,-0.004581332206726074
full,kang_pbmc,DESC,full_leiden_triplet,42,runtime,714.5015256404877,397.87730288505554,316.62422275543213
full,kang_pbmc,DESC,full_leiden_triplet,43,NMI,0.701295205808449,0.7107265797258884,-0.009431373917439423
full,kang_pbmc,DESC,full_leiden_triplet,43,ARI,0.6754551882642476,0.6200714331805514,0.055383755083696196
full,kang_pbmc,DESC,full_leiden_triplet,43,ACC,0.6914469401041666,0.6697591145833334,0.02168782552083326
full,kang_pbmc,DESC,full_leiden_triplet,43,F1_Macro,0.5012672178702088,0.5174165834239213,-0.01614936555371249
full,kang_pbmc,DESC,full_leiden_triplet,43,BalancedACC,0.5759191554835913,0.6927131360003981,-0.11679398051680678
full,kang_pbmc,DESC,full_leiden_triplet,43,RareACC,0.4791344667697063,0.8315301391035549,-0.3523956723338486
full,kang_pbmc,DESC,full_leiden_triplet,43,Silhouette,0.8780107498168945,0.849905788898468,0.028104960918426514
full,kang_pbmc,DESC,full_leiden_triplet,43,runtime,660.48872423172,394.6564259529114,265.8322982788086
